Genus,Species,Sub.species,Latitude,Longitude,Country,Subfamily,Tribe,Collection_date,Source
Episcada,mira,NA,-2.875,-78.375,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-2.375,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-1.875,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-0.375,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-1.125,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-0.625,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-0.125,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-1.375,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,0.375,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-1.375,-78.375,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-4.125,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-3.875,-78.625,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-4.125,-79.125,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-3.625,-78.375,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-4.625,-79.125,Ecuador,NA,NA,NA,Dore
Episcada,mira,NA,-6.375,-77.375,Peru,NA,NA,NA,Dore
Episcada,mira,NA,-13.125,-71.625,Peru,NA,NA,NA,Dore
Episcada,mira,NA,-9.125,-75.875,Peru,NA,NA,NA,Dore
Episcada,mira,NA,-9.375,-76.125,Peru,NA,NA,NA,Dore
Episcada,mira,NA,-10.625,-75.125,Peru,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [1],-11.125,-75.375,Peru,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [1],-10.375,-75.625,Peru,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [1],-10.125,-75.625,Peru,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [2],-17.125,-65.875,Bolivia,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [2],-16.875,-65.125,Bolivia,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [2],-16.375,-67.875,Bolivia,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [2],-13.125,-71.625,Peru,NA,NA,NA,Dore
Episcada,nsp1,n. ssp. [3],-5.625,-77.625,Peru,NA,NA,NA,Dore
Episcada,nsp,NA,-9.375,-76.125,Peru,NA,NA,NA,Dore
Episcada,nsp,NA,-10.125,-75.625,Peru,NA,NA,NA,Dore
Episcada,nsp,NA,-10.625,-75.375,Peru,NA,NA,NA,Dore
Episcada,pichita,NA,-17.125,-65.625,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-17.125,-65.875,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-17.125,-65.375,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-15.875,-67.625,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-16.375,-67.625,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-16.125,-67.625,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-17.625,-63.625,Bolivia,NA,NA,NA,Dore
Episcada,pichita,NA,-1.875,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,pichita,NA,-2.375,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,pichita,NA,-0.625,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,pichita,NA,-13.125,-72.625,Peru,NA,NA,NA,Dore
Episcada,pichita,NA,-13.625,-70.875,Peru,NA,NA,NA,Dore
Episcada,pichita,NA,-11.125,-75.375,Peru,NA,NA,NA,Dore
Episcada,philoclea,NA,-20.375,-40.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-19.875,-40.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.125,-44.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-20.875,-45.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.375,-44.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-21.875,-46.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.125,-45.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.875,-46.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.125,-48.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.375,-48.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.125,-51.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-24.875,-50.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.375,-49.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.375,-51.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.875,-49.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.375,-51.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.125,-50.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.875,-49.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.625,-49.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-25.375,-49.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.875,-43.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.875,-44.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.125,-44.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-29.375,-50.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-29.625,-51.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-30.125,-51.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-32.125,-52.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-29.875,-51.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-27.375,-49.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.625,-50.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.375,-50.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.375,-49.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-28.125,-49.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-27.875,-50.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-28.125,-49.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-27.125,-50.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-27.125,-49.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.125,-45.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-26.375,-49.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-28.375,-49.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.625,-44.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.625,-45.125,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.625,-45.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.375,-46.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.625,-45.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-22.625,-45.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.625,-46.625,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.375,-46.875,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.625,-46.375,Brazil,NA,NA,NA,Dore
Episcada,philoclea,NA,-23.875,-49.375,Brazil,NA,NA,NA,Dore
Episcada,polita,aprica,8.875,-70.625,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,8.625,-70.375,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,8.875,-70.375,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,7.875,-71.125,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,7.625,-72.125,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,7.875,-72.125,Venezuela,NA,NA,NA,Dore
Episcada,polita,aprica,9.625,-72.875,Venezuela,NA,NA,NA,Dore
Episcada,polita,archaia,5.875,-60.625,Guyana,NA,NA,NA,Dore
Episcada,polita,archaia,5.875,-61.125,Guyana,NA,NA,NA,Dore
Episcada,polita,archaia,4.625,-61.375,Venezuela,NA,NA,NA,Dore
Episcada,polita,archaia,7.125,-65.125,Venezuela,NA,NA,NA,Dore
Episcada,polita,cabenis,6.125,-75.125,Colombia,NA,NA,NA,Dore
Episcada,polita,cabenis,4.875,-74.375,Colombia,NA,NA,NA,Dore
Episcada,polita,cabenis,3.875,-73.875,Colombia,NA,NA,NA,Dore
Episcada,polita,cabenis,4.125,-73.375,Colombia,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],1.125,-77.875,Colombia,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-3.125,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],0.875,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-0.375,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],0.875,-78.375,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-4.375,-79.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],0.125,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-0.375,-79.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-0.125,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],-0.125,-78.625,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [1],0.125,-78.625,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [2],-2.375,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [2],-1.875,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,n. ssp. [2],-1.375,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,polita,polita,6.625,-75.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.375,-74.625,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.625,-74.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,7.125,-75.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,5.625,-74.125,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,5.125,-75.125,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,4.625,-74.125,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,5.375,-74.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,4.125,-73.625,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,5.875,-73.875,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.875,-74.125,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.375,-73.875,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.125,-73.875,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.375,-73.625,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,7.125,-73.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,6.125,-73.625,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,4.125,-75.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,3.875,-76.375,Colombia,NA,NA,NA,Dore
Episcada,polita,polita,3.625,-76.875,Colombia,NA,NA,NA,Dore
Episcada,polita,raymondi,8.875,-70.625,Venezuela,NA,NA,NA,Dore
Episcada,polita,raymondi,8.625,-70.375,Venezuela,NA,NA,NA,Dore
Episcada,polita,raymondi,10.375,-66.875,Venezuela,NA,NA,NA,Dore
Episcada,salvinia,apia,6.125,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,6.875,-76.125,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,6.125,-75.125,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,5.625,-74.125,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,5.125,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,4.625,-74.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,5.125,-74.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,4.875,-74.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,4.375,-74.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,1.875,-77.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,7.125,-73.125,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,3.625,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,4.125,-75.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,3.125,-76.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,3.875,-76.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,apia,3.875,-76.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [1],5.625,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [1],5.125,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [1],5.375,-76.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [1],4.875,-75.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [2],2.375,-76.625,Colombia,NA,NA,NA,Dore
Episcada,salvinia,n. ssp. [2],3.125,-76.375,Colombia,NA,NA,NA,Dore
Episcada,salvinia,opleri,10.125,-84.125,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,9.875,-83.875,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,9.875,-83.625,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,9.875,-83.375,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.625,-83.125,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.875,-82.875,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,10.375,-84.875,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,10.125,-83.875,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,9.875,-84.125,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,9.375,-83.625,Costa Rica,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.875,-82.375,Panama,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.875,-82.625,Panama,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.625,-81.875,Panama,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.625,-82.625,Panama,NA,NA,NA,Dore
Episcada,salvinia,opleri,8.375,-80.875,Panama,NA,NA,NA,Dore
Episcada,salvinia,portilla,17.375,-99.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,portilla,15.875,-96.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.875,-88.875,Belize,NA,NA,NA,Dore
Episcada,salvinia,salvinia,13.625,-89.375,El Salvador,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.375,-89.375,El Salvador,NA,NA,NA,Dore
Episcada,salvinia,salvinia,13.875,-89.625,El Salvador,NA,NA,NA,Dore
Episcada,salvinia,salvinia,13.375,-88.625,El Salvador,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.375,-90.625,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.625,-90.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.375,-90.375,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.375,-90.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.875,-90.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.125,-90.625,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.125,-90.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.625,-90.875,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.375,-90.875,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.625,-91.875,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.625,-91.625,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.875,-91.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.875,-91.875,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.625,-91.125,Guatemala,NA,NA,NA,Dore
Episcada,salvinia,salvinia,14.125,-87.125,Honduras,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.125,-92.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,16.625,-93.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,16.125,-92.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.125,-92.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,16.875,-93.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,16.625,-92.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,16.125,-91.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,17.625,-96.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,15.875,-96.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,17.125,-95.375,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,18.125,-96.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,18.875,-97.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,19.125,-97.125,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,19.375,-96.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,18.875,-96.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,19.875,-96.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,19.625,-96.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,18.625,-96.875,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,18.375,-95.625,Mexico,NA,NA,NA,Dore
Episcada,salvinia,salvinia,13.125,-85.875,Nicaragua,NA,NA,NA,Dore
Episcada,salvinia,salvinia,12.875,-85.875,Nicaragua,NA,NA,NA,Dore
Episcada,striposis,NA,-12.875,-38.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-3.625,-38.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-19.625,-41.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.375,-40.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-19.875,-40.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.125,-43.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.375,-43.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.375,-42.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-20.625,-41.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.375,-44.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-17.875,-41.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.375,-51.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.875,-43.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-42.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.875,-42.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.125,-43.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-29.875,-51.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-26.875,-49.125,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.125,-45.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-46.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.625,-45.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.375,-47.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-44.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-22.625,-47.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.625,-46.625,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.375,-46.875,Brazil,NA,NA,NA,Dore
Episcada,striposis,NA,-23.625,-46.375,Brazil,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-1.625,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-2.875,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-3.125,-78.125,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-1.125,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.875,-77.625,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.875,-77.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.375,-76.375,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.625,-76.375,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.375,-76.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.625,-76.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-4.125,-78.875,Ecuador,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-0.875,-75.375,Peru,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [1],-6.625,-75.125,Peru,NA,NA,NA,Dore
Episcada,sulphurea,n. ssp. [2],-6.375,-75.875,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-16.375,-66.875,Bolivia,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-8.875,-72.625,Brazil,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-12.875,-71.375,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-13.125,-70.875,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-13.125,-71.625,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-12.625,-71.125,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-12.875,-71.125,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-11.875,-71.375,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-12.625,-71.375,Peru,NA,NA,NA,Dore
Episcada,sulphurea,sulphurea,-10.625,-73.875,Peru,NA,NA,NA,Dore
Episcada,sylpha,NA,10.625,-73.375,Colombia,NA,NA,NA,Dore
Episcada,sylpha,NA,10.125,-73.375,Colombia,NA,NA,NA,Dore
Episcada,sylpha,NA,11.125,-73.875,Colombia,NA,NA,NA,Dore
Episcada,sylpha,NA,10.875,-73.375,Colombia,NA,NA,NA,Dore
Episcada,sylpha,NA,10.375,-68.125,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,10.375,-67.625,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,10.125,-68.125,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,9.375,-69.375,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,10.375,-66.875,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,8.625,-71.125,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,10.125,-63.125,Venezuela,NA,NA,NA,Dore
Episcada,sylpha,NA,10.625,-68.625,Venezuela,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.625,-54.125,Argentina,NA,NA,NA,Dore
Episcada,sylvo,NA,-26.375,-54.625,Argentina,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.625,-54.375,Argentina,NA,NA,NA,Dore
Episcada,sylvo,NA,-21.125,-43.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-19.875,-43.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-21.875,-46.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-22.375,-44.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.125,-48.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.375,-49.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-24.875,-50.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-23.375,-51.375,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.375,-50.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.625,-53.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.875,-49.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.375,-48.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-25.125,-50.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-26.125,-51.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-28.375,-55.625,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-32.125,-52.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-29.875,-51.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-26.375,-49.125,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-27.125,-52.375,Brazil,NA,NA,NA,Dore
Episcada,sylvo,NA,-26.625,-50.125,Brazil,NA,NA,NA,Dore
